episode,epsilon,score,average_score,total_reward,average_reward
253,0.28134514724562876,-0.5363637905204318,-0.04796577283271624,-209.0,-201.0236220472441
254,0.2799384215094006,0.5385988749145105,-0.04566551931213888,-156.0,-200.8470588235294
255,0.27853872940185365,0.24857584465798627,-0.04451613898413057,-209.0,-200.87890625
256,0.27714603575484437,0.5411859295549318,-0.0422371426084922,-173.0,-200.7704280155642
257,0.2757603055760701,0.5349914494582843,-0.03999982248420237,-196.0,-200.75193798449612
258,0.2743815040481898,0.16892423342097093,-0.03919316589769591,-209.0,-200.78378378378378
259,0.2730095965279488,-0.49162170295229607,-0.04093327565559822,-209.0,-200.8153846153846
260,0.27164454854530906,0.5153580388403548,-0.038801891308870434,-205.0,-200.83141762452107
261,0.2702863258025825,0.5163542687367576,-0.03668297466747491,-180.0,-200.75190839694656
262,0.2689348941735696,0.5280775877427855,-0.03453559610317734,-173.0,-200.64638783269962
263,0.26759021970270175,0.15717413877994207,-0.03380942286498371,-209.0,-200.6780303030303
264,0.2662522686041882,0.3055823300158462,-0.03252869926920699,-209.0,-200.70943396226414
265,0.2649210072611673,0.5484755140664749,-0.030344472903283373,-209.0,-200.7406015037594
266,0.26359640222486147,0.5149320969781833,-0.02830223855915803,-133.0,-200.4868913857678
267,0.26227842021373715,0.5316770430350669,-0.026212763627836293,-170.0,-200.37313432835822
268,0.2609670281126685,0.5251255243684987,-0.02416317891409527,-172.0,-200.26765799256506
269,0.25966219297210513,0.5149963342775009,-0.022166291828200468,-167.0,-200.14444444444445
270,0.2583638820072446,0.5111705612591086,-0.020198259159981618,-140.0,-199.92250922509226
271,0.2570720625972084,0.5002264184648758,-0.018284933139301993,-134.0,-199.68014705882354
272,0.25578670228422234,0.510781017104898,-0.016346962625586978,-172.0,-199.57875457875457
273,0.25450776877280124,0.5320114230783082,-0.014345654648565463,-128.0,-199.3175182481752
274,0.2532352299289372,0.5170049784569275,-0.012413470528181852,-130.0,-199.06545454545454
275,0.2519690537792925,-0.5822952357161093,-0.014478259532485938,-209.0,-199.1014492753623
276,0.2507092085103961,0.5204601215300408,-0.012547074041285479,-133.0,-198.86281588447653
277,0.2494556624678441,0.5249961462170868,-0.010613465335320111,-163.0,-198.73381294964028
278,0.24820838415550486,0.06132747133211665,-0.010355612515723563,-209.0,-198.7706093189964
279,0.24696734223472733,0.5187862630162964,-0.008465820103109208,-174.0,-198.68214285714285
280,0.2457325055235537,0.5302436975247793,-0.006548704382013519,-173.0,-198.59074733096085
281,0.24450384299593592,0.5033907046370221,-0.004740408605350271,-138.0,-198.3758865248227
282,0.24328132378095624,0.5280547534460371,-0.00285774018820756,-161.0,-198.24381625441697
283,0.24206491716205145,0.06997619757438016,-0.0026012826608745048,-209.0,-198.28169014084506
284,0.2408545925762412,-0.34322006975804736,-0.0037964362998119533,-209.0,-198.31929824561402
285,0.23965031961336,-0.5523360291144629,-0.005714406904058985,-209.0,-198.35664335664336
286,0.2384520680152932,0.5034429682162266,-0.0039403393949290705,-148.0,-198.18118466898954
287,0.23725980767521673,0.5237406009109034,-0.002108113907756041,-159.0,-198.04513888888889
288,0.23607350863684065,0.521647360146625,-0.00029581122936717916,-195.0,-198.03460207612457
289,0.23489314109365644,0.501987515948444,0.001436200243659756,-165.0,-197.92068965517242
290,0.23371867538818816,-0.0028526682381701932,0.0014214618639971101,-209.0,-197.95876288659792
291,0.23255008201124722,-0.48920303618028516,-0.0002587590197161853,-209.0,-197.99657534246575
292,0.231387331601191,0.3388612579611122,0.0008986471815835704,-209.0,-198.03412969283278
293,0.23023039494318503,0.5288107353382908,0.0026942665290553636,-207.0,-198.06462585034015
294,0.2290792429684691,0.5144865104920829,0.004429155491641898,-122.0,-197.80677966101695
295,0.22793384675362674,0.5277148288529387,0.006197012496240874,-124.0,-197.55743243243242
296,0.22679417751985861,0.5265308378162314,0.007948978238059025,-197.0,-197.55555555555554
297,0.22566020663225933,0.5230748621446342,0.009677588586738806,-167.0,-197.45302013422818
298,0.22453190559909803,0.5174058177513507,0.011375676309697375,-167.0,-197.35117056856188
299,0.22340924607110255,0.5050273998640378,0.013021182054878509,-195.0,-197.34333333333333
300,0.22229219984074702,0.5346192731146496,0.014754066078332897,-153.0,-197.19601328903656
301,0.2211807388415433,0.5055486772544873,0.016379213797459234,-205.0,-197.22185430463577
302,0.22007483514733558,0.5101394936838866,0.018008785678272528,-162.0,-197.1056105610561
303,0.2189744609715989,0.5260109259950889,0.019679845350367316,-166.0,-197.00328947368422
304,0.2178795886667409,0.5109461829468268,0.021290554653962266,-159.0,-196.87868852459016
305,0.2167901907234072,-0.32757386229347724,0.020150474860016386,-209.0,-196.91830065359477
306,0.21570623976979014,0.5157350006866639,0.02176475670309993,-163.0,-196.80781758957656
307,0.21462770857094118,0.5239657596833174,0.023395279440048686,-171.0,-196.72402597402598
308,0.21355457002808648,0.5159373356707436,0.024989266677041228,-180.0,-196.66990291262135
309,0.21248679717794605,0.521901767833786,0.02659221022915976,-160.0,-196.55161290322582
310,0.21142436319205632,-0.3132745227644993,0.02549939115200973,-209.0,-196.59163987138263
311,0.21036724137609603,-0.012200747438647356,0.025378557374475575,-209.0,-196.63141025641025
312,0.20931540516921554,0.5383326261646412,0.027017388265178976,-162.0,-196.52076677316293
313,0.20826882814336947,0.5195400934065562,0.02858593191212604,-161.0,-196.40764331210192
314,0.20722748400265262,-0.5220221424073226,0.026837969771429375,-209.0,-196.44761904761904
315,0.20619134658263935,0.5304505450997368,0.028431680452848065,-209.0,-196.4873417721519
316,0.20516038984972615,-0.553200104346547,0.02659687986988467,-209.0,-196.52681388012618
317,0.2041345879004775,0.5103851907238878,0.02811822675936267,-162.0,-196.4182389937107
318,0.2031139149609751,0.5028508783285702,0.029606416889673665,-181.0,-196.36990595611286
319,0.20209834538617025,0.5010934217668029,0.031079813779914693,-171.0,-196.290625
320,0.2010878536592394,0.5221257800897596,0.03260955199271795,-157.0,-196.16822429906543
321,0.2000824143909432,0.5175769415816611,0.03411566189827367,-152.0,-196.0310559006211
